CustomerKey,Age,Gender,NumberCarsOwned,HouseOwnerFlag,YearlyIncome,MaritalStatus,FirstPurchaseAmount,LifetimeSales
17353,81,1,2,0,40000,0,484.6,15447.9375
17354,81,1,2,0,40000,0,7.104,23056.818
17371,57,0,0,0,30000,0,1049.936,16911.8336
17372,57,1,0,0,30000,0,481.288,15479.785
17386,59,1,2,1,30000,1,84.584,21506.0897
17389,59,1,1,1,10000,0,981.392,16084.2151
17403,59,1,1,0,30000,0,84.584,15140.6149
17404,58,1,0,1,40000,1,270.4,52310.3509
17421,61,1,1,1,40000,1,1053.248,51268.0078
17422,45,1,4,0,30000,0,3.792,15242.4071
17436,48,0,1,0,30000,1,3.792,17915.2207
17439,47,1,1,0,30000,0,3.792,17452.4794
17453,62,1,0,0,10000,0,481.288,12663.9581
17454,63,1,0,1,10000,1,84.584,16169.464
17471,70,1,1,0,10000,1,562.08,19309.3898
17472,69,0,1,0,10000,0,3.792,15836.8869
17486,46,1,0,1,20000,0,1115.7695,24473.092
17489,46,0,0,1,20000,0,4.2415,22985.9775
17503,64,1,1,0,20000,0,3.792,17702.1734
17504,64,0,0,1,30000,0,3.792,15291.1041
17521,55,1,0,1,40000,1,7.104,59054.4425
17522,54,0,0,0,40000,0,7.104,47181.7639
17536,56,1,1,1,70000,0,1053.248,28490.587
17539,51,0,2,0,10000,0,19.992,18822.3776
17553,51,1,2,0,20000,0,19.992,22190.1052
17554,51,1,0,1,40000,1,7.104,51833.6605
17571,52,1,2,0,40000,0,7.104,50767.6103
17572,49,1,1,0,40000,0,121,15666.768
17586,69,0,1,0,30000,0,3.1825,38996.881
17589,70,1,1,1,40000,1,159,16248.633
17603,68,1,2,0,20000,0,570.209,41533.0086
17604,67,0,2,0,20000,1,3.1825,38263.1706
17621,65,0,2,1,30000,1,570.209,50751.8685
17622,65,1,1,1,40000,1,755.87,22739.462
17636,51,0,0,1,40000,1,169,23799.298
17639,50,1,0,1,40000,0,1476.68,24988.739
17640,50,1,0,1,40000,1,765.87,26898.784
17653,53,1,1,1,40000,1,129,17439.3075
17654,53,1,1,1,40000,1,129,20043.4585
17671,54,1,0,1,60000,1,219,22234.419
17672,54,1,0,0,70000,1,1526.68,20673.271
17686,54,0,0,1,10000,1,19.992,12506.9859
17689,53,1,0,0,30000,0,19.992,14803.5144
17690,55,0,0,1,10000,0,497.488,19415.3033
17703,54,0,0,0,60000,0,484.6,51568.7518
17704,55,1,0,1,60000,1,7.104,56648.0289
17721,59,1,1,1,70000,0,7.104,24652.386
17722,59,1,2,0,60000,1,639.568,23836.433
17739,52,1,2,1,20000,1,19.992,19252.8614
17740,51,1,1,0,30000,0,571.664,13443.8766
17753,51,0,1,0,40000,0,484.6,55038.8041
17754,52,1,2,0,20000,0,19.992,16423.8089
17771,57,0,0,1,80000,1,2123.55,28085.675
17772,69,1,2,0,20000,0,3.1825,36519.64
17789,66,1,2,1,30000,1,3.1825,50781.6245
17790,67,0,2,1,30000,0,570.209,43572.865
17803,51,1,0,1,60000,1,159,19490.798
17804,52,1,0,0,60000,0,159,20563.964
17807,50,0,0,0,40000,0,159,22807.236
17821,51,1,0,1,60000,1,209,19309.904
17822,51,0,0,1,60000,1,209,19705.605
17839,52,1,0,0,60000,0,121,24697.395
17840,53,0,0,1,60000,1,121,24663.549
17854,53,0,0,1,60000,1,1343,22192.023
17857,56,0,1,1,60000,1,1428.68,23863.999
17871,52,0,2,1,70000,1,765.87,24171.182
17872,51,1,2,1,70000,0,169,24193.445
17889,80,1,2,1,80000,1,87.896,59063.3815
17890,78,1,2,0,80000,1,484.6,50593.9067
17904,70,1,2,1,130000,1,491.088,41945.3617
17907,72,0,2,1,80000,1,7.104,61801.7468
17921,76,1,4,0,120000,0,13.592,36393.6559
17922,77,0,4,0,120000,1,13.592,35295.2699
17939,49,1,3,1,80000,1,87.896,21118.002
17940,49,0,3,0,80000,1,558.776,21610.3815
17954,52,1,2,1,100000,0,7.104,22436.883
17957,53,1,4,1,80000,0,7.104,23132.537
17971,85,1,2,1,60000,0,169,22681.7515
17972,84,0,2,0,60000,0,1476.68,26585.9105
17989,80,0,2,0,30000,0,3.1825,51303.311
17990,80,1,2,1,30000,0,1819.193,40548.0485
18004,76,1,2,1,70000,1,755.87,22162.046
18007,75,0,2,1,60000,0,848.59,30539.593
18021,74,0,1,1,80000,0,209,17626.5025
18022,72,0,2,1,60000,0,805.87,21813.7425
18039,57,1,0,0,60000,0,849.59,26418.793
18040,54,0,2,0,70000,0,160,22276.005
18054,79,0,2,0,10000,0,4.2415,19908.759
18057,45,1,2,1,60000,1,160,21107.9025
18071,46,1,2,1,60000,0,160,20892.744
18072,46,1,2,0,40000,0,2071.59,26546.617
18089,74,1,2,1,20000,0,1115.761,20100.5375
18090,44,0,2,1,40000,0,847.59,23279.764
18104,68,0,2,1,80000,1,7.104,20278.9135
18107,49,0,2,0,40000,0,756.87,28254.848
18121,66,1,4,1,100000,0,558.776,21187.514
18122,65,1,3,1,100000,0,7.104,21261.62
18139,61,0,2,1,70000,1,196,23337.43
18140,55,1,0,0,60000,0,1503.68,22567.952
18163,65,0,0,1,60000,1,159,29006.7905
18165,64,1,0,1,60000,1,755.87,20211.4625
18180,55,1,0,1,90000,1,7.104,23117.643
18182,56,1,1,0,60000,0,7.104,22735.608
18197,58,0,0,1,90000,1,7.104,24428.6155
18199,70,1,3,1,60000,1,755.87,19657.8315
18214,59,1,0,0,80000,0,2156.27,19236.049
18216,60,1,3,0,90000,0,159,21903.702
18231,60,1,2,0,80000,0,755.87,18994.031
18233,61,1,1,1,90000,0,159,24047.382
18246,61,0,4,1,130000,1,583.167,41243.0645
18248,62,1,3,1,70000,0,159,23338.342
18250,62,0,2,1,90000,1,755.87,22106.4995
18263,88,1,2,0,50000,0,755.87,19191.6215
18265,88,1,2,0,90000,1,159,25049.8925
18280,70,1,2,1,70000,0,129,19124.5465
18282,74,0,2,0,40000,0,725.87,18477.8945
18297,57,1,3,0,110000,0,14.3565,35428.6275
18299,63,1,1,1,60000,0,558.776,23375.9825
18314,62,0,1,1,60000,1,1462.2,18688.564
18316,65,1,1,1,90000,1,1053.248,26506.7705
18331,43,1,2,1,40000,1,159,21772.9625
18333,86,1,2,0,30000,0,4.233,31031.6065
18348,58,0,1,0,40000,1,1466.68,24662.1665
18350,58,1,2,0,50000,0,755.87,19998.158
18363,56,0,1,1,20000,0,497.488,16960.1743
18365,58,0,1,1,10000,1,19.992,7958.4806
18367,56,0,0,0,40000,0,470.4,54529.1512
18380,59,0,2,1,30000,1,19.992,16515.0222
18382,60,0,0,1,20000,1,571.664,16800.8382
18397,90,0,1,0,30000,1,19.992,16816.3553
18399,58,0,0,0,40000,0,470.4,60065.782
18414,45,0,2,1,30000,1,19.992,15760.5831
18416,46,0,1,1,30000,0,19.992,13619.3569
18431,48,1,1,0,30000,0,19.992,18173.2469
18433,48,1,0,1,40000,1,1022.072,52986.9538
18448,86,1,1,0,10000,0,497.488,18895.5474
18450,83,1,0,1,30000,0,19.992,21055.6651
18465,46,0,0,0,10000,0,4.233,22965.8705
18467,80,0,0,1,30000,1,11.992,12859.9318
18480,65,0,0,1,30000,1,11.992,22070.9203
18482,64,0,0,0,30000,0,1058.136,13471.5207
18143,62,1,1,1,60000,1,219,17919.5695
18150,62,1,1,1,60000,1,908.59,25577.7105
18161,65,0,1,1,60000,0,160,25421.4295
18168,65,1,0,0,80000,0,848.59,16431.2315
18175,65,0,0,0,80000,0,159,22779.618
18186,55,0,1,1,60000,1,87.896,22141.0465
18193,56,1,4,1,70000,1,7.104,22162.1495
18200,70,0,3,0,60000,0,159,23893.4315
18204,67,1,0,1,70000,1,160,23935.9455
18211,58,0,4,1,100000,1,756.87,19386.929
18218,59,1,1,1,100000,1,159,22039.772
18225,67,1,0,1,70000,1,159,22627.603
18229,89,1,3,0,130000,0,1825.463,36645.5705
18236,60,0,2,0,120000,0,16.1405,45404.788
18243,61,0,4,1,100000,1,848.59,20335.173
18254,63,1,3,0,130000,0,16.1405,43097.641
18261,89,0,2,0,70000,0,159,20646.7265
18268,63,1,3,1,80000,1,159,21048.7005
18279,70,1,2,1,70000,0,919.58,21094.6955
18286,75,0,2,0,40000,0,159,19872.3895
18293,57,1,0,0,90000,0,984.704,22881.115
18304,59,0,1,1,70000,0,7.104,22128.56
18311,60,0,2,0,70000,0,484.6,24452.584
18318,65,0,1,0,90000,0,565.48,18862.848
18329,44,0,2,1,30000,1,3.1825,41375.482
18336,46,0,2,0,30000,0,3.1825,40832.36
18343,83,1,2,0,30000,1,590.3845,27613.2273
18354,58,0,3,1,50000,1,159,21118.12
18361,55,0,0,0,40000,0,1022.072,50042.826
18368,57,0,0,0,40000,0,470.4,44429.0521
18379,59,0,2,0,30000,1,497.488,15420.2254
18386,61,0,1,0,20000,0,19.992,16486.2218
18393,57,1,0,1,40000,1,1022.072,59365.5717
18404,59,0,0,1,40000,1,470.4,50228.1556
18411,45,0,1,1,30000,0,19.992,14229.9486
18418,49,1,2,1,10000,1,1475.088,24122.5655
18429,49,0,2,1,20000,1,19.992,17840.5443
18436,61,0,0,1,10000,1,497.488,16856.2413
18443,65,0,0,1,10000,0,100.784,11850.3361
18454,43,0,0,1,20000,1,4.233,30007.4538
18461,47,0,2,0,10000,1,1629.0845,27150.0438
18468,62,1,0,1,30000,1,11.992,19212.4227
18479,65,0,0,1,30000,0,11.992,16624.5882
18154,64,0,1,0,40000,0,160,23350.495
18157,56,1,1,0,60000,0,160,21879.647
18158,57,0,1,0,60000,0,160,21043.697
18171,65,1,1,0,60000,0,755.87,19630.894
18172,66,0,2,1,70000,1,259.99,27175.763
18189,55,0,3,1,70000,0,7.104,21407.531
18190,56,0,3,0,70000,0,558.776,21116.7755
18207,67,0,2,1,80000,1,160,21492.535
18208,68,1,2,1,60000,1,857.86,15631.367
18221,60,1,2,0,130000,0,16.0455,32451.376
18222,60,1,3,0,150000,0,16.1405,39624.8725
18239,60,0,3,0,150000,0,16.1405,42453.1235
18240,60,1,4,0,150000,0,583.167,35959.698
18257,68,0,1,0,90000,1,159,22669.8725
18258,68,0,1,1,90000,0,159,18444.7425
18271,64,0,1,1,100000,1,0,21293.0785
18272,63,0,1,0,100000,0,725.87,21131.9545
18275,63,0,3,1,120000,0,583.167,38955.936
18289,59,0,2,0,60000,1,7.104,26487.456
18290,59,0,1,1,70000,0,7.104,22526.6575
18307,60,0,1,0,70000,0,7.104,21058.8725
18308,61,0,1,0,70000,0,558.776,21736.394
18322,63,0,3,1,70000,0,7.192,24702.297
18325,48,1,2,1,40000,1,755.87,22016.2835
18339,85,1,2,1,40000,1,484.688,22037.3005
18340,44,0,2,0,30000,0,3.1825,47683.3335
18357,55,0,0,1,40000,1,470.4,48778.9438
18358,56,0,0,0,40000,0,947.896,56298.2996
18372,57,0,0,1,20000,1,1066.136,16798.7489
18375,59,0,1,1,20000,1,19.992,14009.7057
18389,58,0,0,1,40000,1,1516.544,50454.1864
18390,58,0,0,1,40000,1,947.896,51623.4782
18407,47,1,2,0,10000,1,497.488,20359.5869
18408,48,1,1,1,20000,1,19.992,12285.1833
18422,48,0,1,0,20000,0,19.992,11806.7804
18425,49,0,2,1,10000,1,19.992,14303.5548
18439,62,0,0,1,20000,1,497.488,23739.4848
18440,62,1,0,1,20000,1,997.592,11975.9346
18457,45,1,1,1,10000,0,4.233,24154.473
18458,45,1,1,0,10000,0,511.5725,18923.6105
18472,64,1,1,0,10000,0,489.488,16982.4481
18475,64,0,1,0,20000,1,563.664,18702.4467
18138,60,0,2,1,70000,1,893.86,18860.251
18141,60,0,0,1,60000,0,2107.59,27495.237
18155,56,0,1,0,60000,0,260.99,21212.746
18156,56,1,1,0,60000,0,756.87,17689.708
18173,65,0,2,1,70000,0,1466.68,22265.21
18174,65,0,2,0,70000,0,755.87,24289.91
18188,56,0,1,1,60000,1,1053.248,24899.5275
18191,54,1,2,0,120000,0,1053.0565,38820.233
18205,66,0,1,0,90000,0,849.59,18801.8675
18206,67,0,2,1,80000,1,160,22424.4415
18223,60,0,2,1,160000,1,16.1405,42471.491
18224,68,0,0,0,70000,0,755.87,22506.924
18238,60,1,3,1,120000,0,16.1405,40424.3645
18241,61,1,3,0,80000,0,159,21097.215
18255,68,1,2,1,60000,1,159,25186.9525
18256,69,0,1,0,80000,0,755.87,17459.0525
18273,64,0,2,1,100000,1,129,21199.7795
18274,64,0,2,1,100000,1,1351,25847.0975
18288,60,1,1,1,60000,1,558.776,24718.832
18291,60,0,2,0,60000,0,565.392,22536.7275
18305,64,0,1,1,100000,1,1530.744,21140.441
18306,65,1,1,0,100000,0,7.104,20447.3595
18323,48,0,2,1,30000,0,3.1825,47495.0889
18324,48,1,2,1,40000,0,159,18460.5285
18338,86,0,2,1,30000,0,4.233,28145.5758
18341,44,1,2,0,30000,0,570.209,40176.6615
18355,58,0,0,1,60000,0,259.99,29191.677
18356,55,1,0,1,40000,1,470.4,51886.0835
18373,57,1,2,1,30000,1,571.664,17245.6684
18374,57,0,2,1,30000,1,19.992,16271.5417
18388,90,1,2,0,10000,0,497.488,15376.3608
18391,58,1,0,1,40000,0,470.4,59985.4723
18392,57,1,0,0,40000,0,470.4,47020.2522
18405,61,1,0,0,30000,0,19.992,22684.8419
18406,46,1,1,0,20000,0,19.992,12942.1129
18423,47,0,1,1,20000,0,100.784,13716.1206
18424,48,0,1,0,20000,0,497.488,16384.017
18441,62,0,0,1,20000,0,19.992,19763.6009
18442,87,1,0,1,20000,1,1617.808,17538.9025
18455,46,1,1,1,10000,1,511.5725,26846.7553
18456,45,1,1,1,10000,1,4.233,16983.0603
18473,64,1,1,0,10000,1,989.592,15852.625
18474,64,1,0,0,20000,0,92.784,16874.3623
18164,65,0,0,0,60000,0,159,19577.0005
18166,64,0,1,0,70000,0,159,26206.1805
18179,54,1,0,1,80000,1,0,23164.9595
18181,55,0,0,1,100000,1,558.776,21434.266
18183,55,0,1,1,60000,1,7.104,21257.2165
18196,57,1,0,0,90000,1,7.104,17657.4995
18198,70,1,2,0,60000,0,1381,23522.2795
18213,58,1,4,1,100000,0,159,22911.208
18215,59,0,1,1,80000,0,159,21002.289
18230,60,0,2,0,80000,0,1567.67,21312.54
18232,60,1,2,0,80000,0,159,19960.361
18247,62,0,4,0,130000,0,16.1405,46327.564
18249,62,0,2,1,90000,0,159,21061.4225
18264,88,0,2,0,70000,1,159,22636.0225
18266,87,1,2,0,90000,0,2063.55,27051.2675
18281,73,1,2,0,40000,0,129,22874.3095
18283,74,1,2,1,30000,1,3.1825,41039.3824
18296,58,0,2,1,110000,0,521.696,41786.043
18298,63,1,1,0,60000,0,7.104,24521.5885
18300,63,1,1,1,60000,1,7.104,22670.343
18313,62,1,2,1,70000,0,7.104,27779.8235
18315,62,1,1,1,60000,1,7.104,20429.134
18330,45,0,2,1,30000,0,3.1825,38957.316
18332,87,0,2,0,30000,1,511.5725,25687.1315
18347,81,1,1,0,50000,0,543.7875,30674.1495
18349,58,0,1,1,50000,1,159,19057.874
18364,56,1,1,1,20000,0,997.592,19734.8068
18366,58,1,1,1,20000,0,497.488,20204.1081
18381,59,1,0,1,20000,1,19.992,18562.7613
18383,59,1,0,1,20000,1,1066.136,17226.1951
18398,59,0,1,1,30000,1,19.992,11197.6516
18400,59,1,0,1,40000,0,551.192,46105.0838
18413,61,1,1,1,40000,1,1516.544,60243.221
18415,45,1,2,0,30000,0,497.488,18594.2369
18417,48,0,2,0,10000,0,1066.136,19493.5386
18430,49,1,1,0,30000,0,571.664,16305.8714
18432,48,1,0,0,40000,1,470.4,48598.4538
18447,87,1,0,0,20000,0,19.992,15052.807
18449,82,1,0,1,20000,0,19.992,12034.5291
18464,45,0,0,1,10000,0,1623.1005,23589.0773
18466,46,0,0,1,20000,0,4.233,30993.6275
18481,63,1,0,1,30000,0,489.488,15823.8404
18483,65,0,0,1,30000,1,11.992,19072.0767
18126,49,1,2,1,60000,1,160,19745.21
18128,57,0,3,1,120000,1,16.0455,41182.5475
18151,62,0,1,1,60000,1,1526.68,26424.0355
18153,62,0,1,0,60000,1,756.87,22703.489
18160,63,1,1,1,60000,1,1382,25042.352
18162,64,0,1,0,60000,0,2064.55,20259.7015
18185,54,1,1,1,80000,1,7.104,21009.608
18187,55,0,1,0,60000,0,484.6,23520.847
18192,54,1,1,0,130000,0,1125.8845,34908.94
18194,57,0,3,1,80000,0,7.104,22228.7035
18217,60,0,4,0,90000,0,1977.87,23438.009
18219,60,0,1,1,100000,0,159,16794.488
18226,68,0,2,0,80000,0,159,20602.407
18228,90,0,2,1,70000,0,159,23699.517
18251,63,0,4,0,100000,0,1466.68,24947.5285
18253,62,0,3,1,130000,1,767.1915,37889.491
18260,69,0,2,1,70000,0,259.99,29481.4665
18262,89,0,3,0,130000,0,16.1405,39044.121
18285,74,1,2,0,30000,0,570.209,35439.6559
18287,60,0,2,0,60000,0,7.104,22170.5165
18292,60,1,2,0,60000,1,1053.248,25587.5775
18294,57,0,0,1,90000,0,484.6,21043.6445
18317,65,0,1,0,90000,0,558.776,23107.8495
18319,65,0,2,1,100000,1,1053.336,25069.3885
18321,64,0,3,0,70000,1,558.864,20813.8795
18326,47,0,2,0,40000,1,159,28634.7065
18328,43,0,2,0,30000,1,658.293,41189.385
18351,58,1,2,1,50000,0,159,22330.369
18353,58,1,3,0,50000,0,1977.87,25696.118
18360,55,0,0,0,40000,1,470.4,52914.363
18362,57,1,1,0,20000,0,19.992,10935.2992
18385,61,1,2,1,10000,1,497.488,16261.5989
18387,92,0,1,1,20000,0,997.592,15782.1531
18394,60,1,0,0,30000,0,19.992,14679.5177
18396,90,1,1,0,20000,0,571.664,16886.7371
18419,48,1,1,0,20000,0,19.992,14162.4674
18421,48,1,1,0,20000,1,571.664,15379.9155
18426,49,0,2,0,20000,0,19.992,21259.2966
18428,49,0,2,0,20000,0,1066.136,9712.7482
18451,81,0,1,1,10000,0,571.664,17283.6343
18453,45,1,1,1,10000,0,1115.761,24886.4053
18460,47,0,1,0,10000,0,90.0745,26842.0328
18462,46,0,2,1,10000,1,4.233,24630.8668
16136,70,0,2,0,10000,0,11.992,11766.6156
16138,56,1,0,0,10000,0,1609.808,13194.2749
16140,56,0,0,0,20000,0,989.592,18954.1741
16161,46,1,1,0,30000,1,19.992,17475.1722
16163,49,0,0,1,40000,1,1053.248,53865.3984
16165,52,0,2,1,20000,0,497.488,13625.1206
16170,52,0,1,1,30000,0,19.992,17104.9244
16172,51,1,1,0,30000,0,19.992,11129.4964
16195,93,0,1,1,40000,1,208.05,20551.971
16197,58,1,0,0,80000,0,276.4405,23697.7715
16204,69,1,2,0,20000,0,581.267,55433.8695
16206,69,1,1,1,30000,1,14.2405,45422.2095
16229,66,1,1,1,40000,1,835.6105,24655.4115
16231,66,0,1,0,40000,0,198.55,18954.89
16238,65,1,1,0,40000,1,949.601,21456.95
16240,65,0,1,0,40000,0,122.55,22907.134
16263,53,1,1,1,40000,1,208.05,18050.767
16265,54,0,0,1,60000,0,863.1605,24436.9345
16270,55,1,0,0,60000,0,198.55,18764.986
16272,52,1,0,1,60000,1,198.55,20123.976
16295,57,1,0,1,70000,0,567.0265,27149.9825
16297,58,0,0,0,70000,0,180.5,20434.899
16304,66,0,3,1,110000,1,13.512,41219.9783
16306,66,0,3,1,170000,1,13.512,31959.396
16329,75,0,3,1,80000,0,341.6,55341.8916
16331,74,0,3,1,120000,1,13.512,33932.6285
16338,76,1,4,1,150000,1,13.512,32347.7275
16340,48,1,2,0,70000,0,7.104,24951.0705
16363,52,0,3,0,110000,0,14.3565,32303.2345
16365,52,0,4,0,90000,0,984.704,27578.1495
16370,53,1,4,1,110000,1,521.696,37840.055
16372,52,1,4,0,110000,0,14.3565,27592.338
16374,76,0,2,0,30000,0,14.2405,43875.196
16395,81,0,2,0,50000,0,160.55,23456.313
16397,81,0,2,1,60000,0,727.5765,20469.6075
16399,80,1,2,0,60000,0,160.55,20542.763
16404,79,0,2,0,30000,0,669.351,44654.5695
16406,78,0,3,1,40000,1,815.6605,20749.9085
16429,74,1,2,1,40000,0,154.85,17229.101
16431,74,1,2,1,60000,1,2052.2565,27587.4565
16438,73,1,2,1,60000,0,163,19342.858
16440,71,0,2,0,70000,0,852.59,23040.505
16463,45,0,1,1,40000,0,209,22764.71
16465,79,1,2,0,20000,1,5.9415,24149.1188
16472,76,1,2,1,20000,0,5.9415,11200.8488
16474,76,0,2,1,20000,0,5.9415,27242.7405
16497,69,0,2,0,40000,0,7.104,20818.259
16499,68,1,2,0,80000,0,1053.248,27770.912
16504,48,0,2,1,40000,0,190,21028.802
16506,48,1,2,1,40000,0,1516.68,25300.605
16529,58,1,4,1,130000,1,4248.1815,45562.8085
16531,67,1,2,1,70000,1,169,20216.105
16538,61,1,2,1,70000,1,190,22379.681
16540,55,0,1,0,70000,0,190,20444.711
16563,64,1,1,1,60000,1,2113.55,27712.487
16565,64,0,0,1,60000,0,209,15287.328
16572,65,1,0,1,80000,1,786.87,28329.686
16574,65,0,1,1,80000,1,1497.68,20515.537
16597,58,0,3,1,80000,1,7.192,22647.0875
16599,58,0,0,1,90000,0,484.688,16995.1415
16604,67,1,2,1,70000,1,810.59,22535.55
16606,67,0,2,1,60000,1,121,22190.628
16608,67,0,2,1,80000,1,221.99,24760.419
16629,60,1,2,0,80000,0,190,18007.798
16631,60,0,4,0,110000,0,2520.255,40853.0175
16633,62,1,2,1,80000,1,190,24381.772
16638,62,1,3,0,100000,0,190,24708.592
16640,61,1,4,0,100000,0,2008.87,20572.613
16663,63,1,4,1,110000,0,2520.255,33797.507
16665,64,0,4,1,170000,1,3087.2815,52730.4595
16672,71,0,2,0,70000,0,818.59,21789.491
16674,71,1,2,1,60000,0,129,26605.138
16697,61,0,1,1,60000,1,7.192,29151.3185
16699,63,1,1,1,60000,1,558.864,24279.4265
16706,58,0,4,1,80000,1,7.104,25094.9775
16708,59,1,1,0,70000,0,558.776,21477.9685
16731,45,1,2,1,30000,0,14.2405,36905.3035
16733,46,1,2,1,40000,1,190,26898.819
16738,46,0,2,0,40000,0,121,18684.167
16740,45,1,2,0,30000,0,0,42516.129
16763,55,0,0,0,40000,1,501.6,49260.8253
16765,56,1,1,0,20000,0,19.992,14463.6287
16772,56,0,1,1,30000,0,497.488,16644.0502
16774,57,0,1,1,20000,0,100.784,19975.1995
16797,58,0,0,0,40000,0,501.6,46140.0188
16799,58,0,0,1,40000,1,347.992,52291.2806
16806,61,1,1,0,30000,0,19.992,19752.7921
16808,89,0,1,1,20000,0,578.28,16192.7191
16831,47,0,1,0,20000,0,19.992,14948.5845
16833,48,1,1,0,30000,0,19.992,12539.58
16838,49,1,2,1,20000,0,571.664,21253.97
16840,49,1,0,1,40000,1,348.96,47368.2924
16863,44,1,1,1,10000,1,5.9415,27320.9525
16865,44,0,0,1,20000,0,5.9415,19386.054
16867,46,0,2,0,10000,0,1624.809,20603.516
16872,45,1,0,0,10000,1,91.783,25335.6954
16874,46,1,0,1,20000,1,5.9415,24810.3115
16897,63,0,0,1,30000,1,481.288,18019.7501
16899,64,1,0,1,30000,1,1049.936,20827.7749
16906,53,0,0,0,10000,0,481.288,15442.7606
16908,54,0,1,0,20000,0,3.792,12335.0134
16931,68,0,4,1,110000,0,13.512,36586.6581
16933,68,1,4,0,110000,0,13.512,43361.4317
16940,78,0,4,0,130000,1,645.976,31163.6179
16942,71,1,2,1,80000,1,348.96,52246.479
16965,75,1,4,0,150000,0,94.384,39840.1189
16967,76,1,4,1,80000,0,348.96,49944.9691
16972,50,1,3,0,80000,0,7.104,23496.0175
16974,50,0,2,1,100000,1,87.896,24064.3855
16997,87,1,2,1,50000,1,190,19716.607
16999,87,0,2,0,50000,0,786.87,27106.018
17006,83,1,2,1,60000,1,121,20566.21
17008,82,0,2,1,50000,1,717.87,21517.429
17031,76,0,1,0,70000,0,815.87,23589.151
17033,76,1,1,1,70000,1,219,21169.055
17040,75,0,0,0,60000,0,815.87,26822.29
17042,75,1,2,0,60000,0,190,23086.227
17065,57,1,0,1,70000,0,160,20060.746
17067,55,0,0,1,80000,1,160,26010.424
17072,55,0,1,0,80000,1,825.59,18925.022
17074,57,1,2,0,100000,0,136,21667.497
17097,45,1,2,1,60000,1,163,21313.825
17099,77,0,2,0,30000,1,5.9415,23568.263
17101,45,1,3,0,90000,0,1470.68,22350.53
17106,46,1,2,0,60000,1,263.99,25675.538
17108,74,1,2,1,20000,0,5.9415,20105.816
17131,51,0,2,1,60000,0,759.87,21266.603
17133,68,0,2,0,80000,0,7.192,22466.3645
17140,65,1,0,0,100000,1,7.192,21078.835
17142,50,0,2,1,50000,1,163,23903.611
17165,61,1,1,1,60000,1,759.87,20560.423
17167,62,1,2,1,40000,1,163,17726.966
17174,64,0,2,1,40000,0,786.87,26043.192
17176,63,0,3,1,40000,1,190,20213.445
17199,66,0,1,0,60000,1,163,24820.593
17201,66,1,1,1,60000,1,163,20289.497
17206,56,1,1,0,60000,1,7.192,20299.0855
17208,54,0,1,1,80000,1,7.192,22012.259
17231,67,1,2,1,80000,0,1418,20289.079
17233,59,0,3,0,90000,0,196,23383.494
17240,60,0,1,0,80000,0,1503.68,23118.206
17242,60,0,0,1,100000,1,792.87,25595.816
17265,62,1,1,0,90000,0,219,19098.91
17267,63,0,2,0,90000,0,815.87,20505.11
17274,68,1,1,1,90000,1,136,19049.15
17276,69,0,2,0,70000,0,732.87,24417.898
17299,70,1,2,1,70000,1,190,19946.641
17301,74,1,2,1,30000,0,3.1825,43089.069
17306,59,1,3,1,60000,0,7.192,20186.916
17308,61,1,1,1,60000,1,1530.832,29458.89
17331,48,0,2,1,30000,1,3.1825,46361.7285
17333,48,0,2,1,40000,1,190,17979.273
17335,43,1,2,1,30000,0,3.1825,48256.2725
17340,45,0,2,0,40000,0,1412,23073.064
17342,45,0,2,1,40000,0,2094.55,23997.554
17365,55,1,0,1,40000,1,267.2,45257.3681
17367,57,0,1,1,10000,0,3.792,19053.3064
17374,57,0,2,0,10000,0,3.792,14347.2304
17376,57,1,1,0,20000,0,3.792,18003.2667
17399,61,0,0,0,30000,0,481.288,15599.4068
17401,61,0,0,1,30000,0,3.792,19437.202
17408,60,1,0,0,30000,0,1458.888,20410.4298
17410,46,1,1,0,20000,1,3.792,14123.4702
17433,48,0,1,0,20000,0,3.792,21740.9796
17435,48,0,1,1,30000,0,481.288,18725.7836
17440,48,1,1,0,20000,0,3.792,20578.4203
17442,49,0,2,0,10000,0,3.792,16791
17465,68,0,0,1,10000,1,1458.888,19832.582
17467,67,0,0,1,20000,0,3.792,16094.848
17474,84,0,0,0,20000,0,481.288,16997.5869
17476,83,0,1,0,10000,0,3.792,16297.182
17499,65,1,1,0,10000,0,481.288,19014.6755
17501,64,0,1,0,20000,0,3.792,19128.1745
17508,65,1,0,1,30000,1,497.488,18321.1056
17510,65,1,0,1,30000,0,19.992,17419.7429
17533,55,0,0,1,30000,1,19.992,12818.3547
17535,59,1,2,0,60000,1,484.6,21277.6405
17540,50,1,2,0,10000,0,1543.632,20232.2199
17542,50,1,1,0,30000,0,19.992,17637.1651
17565,51,1,0,1,40000,0,7.104,54963.2165
17567,52,0,2,0,20000,0,1066.136,14570.9982
17574,50,0,2,1,40000,0,121,19687.296
17576,48,1,2,0,40000,0,717.87,21333.481
17599,69,0,1,1,30000,1,99.123,43105.2055
17601,69,1,2,0,30000,0,3.1825,40775.8901
17608,67,0,2,0,20000,0,3.1825,43932.03
17610,67,0,2,0,30000,1,3.1825,47230.209
17633,50,1,0,1,40000,1,196,21085.729
17635,51,0,0,1,40000,0,169,19922.656
17642,53,1,0,1,50000,1,169,18717.313
17644,53,0,0,1,50000,1,169,23144.255
17667,55,0,1,1,70000,1,815.87,22967.4755
